date,sigla,user_count,sum_interactions,log_interactions,norm_user_count,norm_log_sum_interactions,pressao,pressao_movel
2020-06-15,PL 787/2020,0,0,0,0,0,0,0
2020-06-15,PL 7883/2017,0,0,0,0,0,0,0
2020-06-15,PL 79/2019,0,0,0,0,0,0,0
2020-06-15,PL 795/2021,0,0,0,0,0,0,0
2020-06-15,PL 805/2020,0,0,0,0,0,0,0
2020-06-15,PL 848/2015,0,0,0,0,0,0,0
2020-06-15,PL 85/2019,0,0,0,0,0,0,0
2020-06-15,PL 870/2020,0,0,0,0,0,0,0
2020-06-15,PL 881/2019,0,0,0,0,0,0,0
2020-06-15,PL 882/2019,0,0,0,0,0,0,0
2020-06-15,PL 883/2021,0,0,0,0,0,0,0
2020-06-15,PL 886/2020,5,161,7.330916878114617,0.16129032258064516,0.5627013034038969,0.361995812992271,0.22424945758359607
2020-06-15,PL 899/2021,0,0,0,0,0,0,0
2020-06-15,PL 90/2020,0,0,0,0,0,0,0
2020-06-15,PL 92/2019,0,0,0,0,0,0,0
2020-06-15,PL 93/2019,0,0,0,0,0,0,0
2020-06-15,PL 940/2019,0,0,0,0,0,0,0
2020-06-15,PL 948/2019,0,0,0,0,0,0,0
2020-06-15,PL 978/2020,0,0,0,0,0,0,0.08358883195652694
2020-06-15,PL 984/2019,0,0,0,0,0,0,0
2020-06-15,PL 9950/2018,0,0,0,0,0,0,0
2020-06-22,MPV 1015/2020,0,0,0,0,0,0,0
2020-06-22,MPV 1037/2021,0,0,0,0,0,0,0
2020-06-22,MPV 1039/2021,0,0,0,0,0,0,0
2020-06-22,MPV 1040/2021,0,0,0,0,0,0,0
2020-06-22,MPV 867/2018,0,0,0,0,0,0,0
2020-06-22,MPV 868/2018,2,18,4.169925001442312,0.0425531914893617,0.23366884345437522,0.13811101747186846,0.04603700582395617
2020-06-22,MPV 869/2018,0,0,0,0,0,0,0
2020-06-22,MPV 870/2019,0,0,0,0,0,0,7.401486830834377e-17
2020-06-22,MPV 881/2019,0,0,0,0,0,0,0
2020-06-22,MPV 884/2019,0,0,0,0,0,0,-9.25185853854297e-18
2020-06-22,MPV 897/2019,0,0,0,0,0,0,0.018169225539539705
2020-06-22,MPV 900/2019,0,0,0,0,0,0,0
2020-06-22,MPV 901/2019,0,0,0,0,0,0,0
2020-06-22,MPV 903/2019,0,0,0,0,0,0,0
2020-06-22,MPV 908/2019,0,0,0,0,0,0,0
2020-06-22,MPV 910/2019,1,23,4.523561956057013,0.02127659574468085,0.2534854919933688,0.1373810438690248,0.045793681289674946
2020-06-22,MPV 913/2019,0,0,0,0,0,0,0
2020-06-22,MPV 920/2020,0,0,0,0,0,0,0
2020-06-22,MPV 928/2020,0,0,0,0,0,0,0
2020-06-22,MPV 936/2020,3,42,5.392317422778761,0.06382978723404255,0.3021676829400457,0.18299873508704412,0.6748442101383358
2020-06-22,MPV 941/2020,0,0,0,0,0,0,0
2020-06-22,MPV 944/2020,8,1765,10.785452468158542,0.1702127659574468,0.6043811827538953,0.38729697435567106,0.2715225197503091
2020-06-22,MPV 946/2020,0,0,0,0,0,0,0.011111111111111112
2020-06-22,MPV 951/2020,0,0,0,0,0,0,0
2020-06-22,MPV 954/2020,0,0,0,0,0,0,0
2020-06-22,MPV 959/2020,0,0,0,0,0,0,0
2020-06-22,MPV 961/2020,0,0,0,0,0,0,0.07231047297009024
2020-06-22,MPV 966/2020,0,0,0,0,0,0,0.05154360514715813
2020-06-22,MPV 993/2020,0,0,0,0,0,0,0
2020-06-22,MPV 996/2020,0,0,0,0,0,0,0
2020-06-22,PEC 10/2013,0,0,0,0,0,0,0
2020-06-22,PEC 10/2020,0,0,0,0,0,0,9.25185853854297e-18
2020-06-22,PEC 104/2003,0,0,0,0,0,0,0
2020-06-22,PEC 110/2019,0,0,0,0,0,0,0
2020-06-22,PEC 128/2019,0,0,0,0,0,0,0
2020-06-22,PEC 13/2015,0,0,0,0,0,0,0
2020-06-22,PEC 13/2019,0,0,0,0,0,0,0
2020-06-22,PEC 133/2019,0,0,0,0,0,0,0
2020-06-22,PEC 15/2015,13,731,9.513727595952437,0.2765957446808511,0.5331179154342721,0.40485683005756157,0.13495227668585386
2020-06-22,PEC 17/2019,0,0,0,0,0,0,-9.25185853854297e-18
2020-06-22,PEC 18/2011,1,26,4.700439718141092,0.02127659574468085,0.263397138386215,0.1423368670654479,0.12154594547518083
2020-06-22,PEC 186/2019,0,0,0,0,0,0,0
2020-06-22,PEC 188/2019,0,0,0,0,0,0,0
2020-06-22,PEC 215/2000,0,0,0,0,0,0,0
2020-06-22,PEC 225/2008,0,0,0,0,0,0,0
2020-06-22,PEC 233/2008,0,0,0,0,0,0,0
2020-06-22,PEC 24/2017,0,0,0,0,0,0,0
2020-06-22,PEC 26/2020,0,0,0,0,0,0,0
2020-06-22,PEC 280/2016,0,0,0,0,0,0,0
2020-06-22,PEC 287/2016,0,0,0,0,0,0,0
2020-06-22,PEC 29/2015,0,0,0,0,0,0,-9.25185853854297e-18
2020-06-22,PEC 293/2004,0,0,0,0,0,0,0
2020-06-22,PEC 31/2020,0,0,0,0,0,0,0
2020-06-22,PEC 3/2021,0,0,0,0,0,0,0
2020-06-22,PEC 32/2020,0,0,0,0,0,0,0
2020-06-22,PEC 329/2013,0,0,0,0,0,0,0
2020-06-22,PEC 33/2012,0,0,0,0,0,0,0
2020-06-22,PEC 333/2017,0,0,0,0,0,0,0
2020-06-22,PEC 34/2019,0,0,0,0,0,0,0
2020-06-22,PEC 36/2020,0,0,0,0,0,0,0
2020-06-22,PEC 37/2020,1,54,5.754887502163468,0.02127659574468085,0.3224849143271047,0.17188075503589276,0.06266992909798574
2020-06-22,PEC 39/2019,0,0,0,0,0,0,0
2020-06-22,PEC 4/2021,0,0,0,0,0,0,0
2020-06-22,PEC 42/2019,0,0,0,0,0,0,0
2020-06-22,PEC 45/2019,0,0,0,0,0,0,1.3877787807814457e-17
2020-06-22,PEC 504/2010,0,0,0,0,0,0,0
2020-06-22,PEC 505/2010,0,0,0,0,0,0,0
2020-06-22,PEC 6/2019,0,0,0,0,0,0,-1.850371707708594e-17
2020-06-22,PEC 70/2019,0,0,0,0,0,0,0
2020-06-22,PEC 89/2019,0,0,0,0,0,0,0
2020-06-22,PEC 92/2015,0,0,0,0,0,0,0
2020-06-22,PEC 98/2011,0,0,0,0,0,0,0
2020-06-22,PL 100/2019,0,0,0,0,0,0,0
2020-06-22,PL 1002/2020,0,0,0,0,0,0,0
2020-06-22,PL 1010/2021,0,0,0,0,0,0,0
2020-06-22,PL 101/2019,0,0,0,0,0,0,0
2020-06-22,PL 10372/2018,0,0,0,0,0,0,0
2020-06-22,PL 10481/2018,0,0,0,0,0,0,0
2020-06-22,PL 1052/2021,0,0,0,0,0,0,0
2020-06-22,PL 1066/2021,0,0,0,0,0,0,0
2020-06-22,PL 107/2019,0,0,0,0,0,0,0
2020-06-22,PL 1074/2021,0,0,0,0,0,0,0
2020-06-22,PL 1084/2020,0,0,0,0,0,0,0
2020-06-22,PL 10887/2018,0,0,0,0,0,0,0
2020-06-22,PL 1095/2019,0,0,0,0,0,0,0
2020-06-22,PL 1097/2019,0,0,0,0,0,0,0
2020-06-22,PL 1116/2020,0,0,0,0,0,0,0
2020-06-22,PL 11/2021,0,0,0,0,0,0,0
2020-06-22,PL 1136/2021,0,0,0,0,0,0,0
2020-06-22,PL 1161/2021,0,0,0,0,0,0,0
2020-06-22,PL 116/2019,0,0,0,0,0,0,0.04026524616072144
2020-06-22,PL 117/2021,0,0,0,0,0,0,0.08693146779274691
2020-06-22,PL 1189/2021,0,0,0,0,0,0,0
2020-06-22,PL 1192/2021,0,0,0,0,0,0,0
2020-06-22,PL 1194/2021,0,0,0,0,0,0,0
2020-06-22,PL 1202/2007,0,0,0,0,0,0,0
2020-06-22,PL 1205/2019,0,0,0,0,0,0,0
2020-06-22,PL 12/2021,0,0,0,0,0,0,0
2020-06-22,PL 1256/2019,0,0,0,0,0,0,0
2020-06-22,PL 1267/2020,0,0,0,0,0,0,0
2020-06-22,PL 1282/2019,0,0,0,0,0,0,-4.625929269271485e-18
2020-06-22,PL 1291/2021,0,0,0,0,0,0,0.06848934336488965
2020-06-22,PL 1292/1995,0,0,0,0,0,0,0
2020-06-22,PL 130/2021,0,0,0,0,0,0,0
2020-06-22,PL 1304/2020,0,0,0,0,0,0,0
2020-06-22,PL 1308/2021,0,0,0,0,0,0,0
2020-06-22,PL 1317/2021,0,0,0,0,0,0,0
2020-06-22,PL 1321/2019,0,0,0,0,0,0,0
2020-06-22,PL 1330/2019,0,0,0,0,0,0,0
2020-06-22,PL 1343/2020,0,0,0,0,0,0,0
2020-06-22,PL 135/2020,0,0,0,0,0,0,0
2020-06-22,PL 1358/2019,0,0,0,0,0,0,0
2020-06-22,PL 1371/2019,0,0,0,0,0,0,0
2020-06-22,PL 1396/2019,0,0,0,0,0,0,0
2020-06-22,PL 1405/2021,0,0,0,0,0,0,0
2020-06-22,PL 1409/2021,0,0,0,0,0,0,0
2020-06-22,PL 1429/2020,0,0,0,0,0,0,0
2020-06-22,PL 144/2020,0,0,0,0,0,0,0
2020-06-22,PL 1444/2020,13,675,9.398743691938193,0.2765957446808511,0.5266745967036992,0.40163517069227517,0.1338783902307584
2020-06-22,PL 1452/2019,0,0,0,0,0,0,0
2020-06-22,PL 1462/2020,0,0,0,0,0,0,0
2020-06-22,PL 147/2021,0,0,0,0,0,0,0
2020-06-22,PL 1485/2020,8,1991,10.959277505720502,0.1702127659574468,0.614121764533296,0.39216726524537143,0.4199622508644709
2020-06-22,PL 1486/2019,0,0,0,0,0,0,0
2020-06-22,PL 149/2019,0,0,0,0,0,0,0
2020-06-22,PL 149/2021,0,0,0,0,0,0,0
2020-06-22,PL 1497/2019,0,0,0,0,0,0,0
2020-06-22,PL 1512/2020,0,0,0,0,0,0,0
2020-06-22,PL 15/2021,0,0,0,0,0,0,0
2020-06-22,PL 153/2019,0,0,0,0,0,0,0
2020-06-22,PL 1537/2020,0,0,0,0,0,0,0
2020-06-22,PL 1543/2020,0,0,0,0,0,0,0
2020-06-22,PL 1546/2020,0,0,0,0,0,0,0
2020-06-22,PL 1551/2019,0,0,0,0,0,0,0
2020-06-22,PL 155/2020,0,0,0,0,0,0,0
2020-06-22,PL 1552/2020,0,0,0,0,0,0,0
2020-06-22,PL 1557/2020,0,0,0,0,0,0,0
2020-06-22,PL 1558/2020,0,0,0,0,0,0,0
2020-06-22,PL 1622/2020,0,0,0,0,0,0,0
2020-06-22,PL 1652/2020,0,0,0,0,0,0,0
2020-06-22,PL 1665/2020,0,0,0,0,0,0,0
2020-06-22,PL 1673/2020,0,0,0,0,0,0,0
2020-06-22,PL 1764/2019,0,0,0,0,0,0,0
2020-06-22,PL 1792/2019,0,0,0,0,0,0,0
2020-06-22,PL 18/2019,0,0,0,0,0,0,0
2020-06-22,PL 1830/2020,0,0,0,0,0,0,0
2020-06-22,PL 1840/2020,0,0,0,0,0,0,0
2020-06-22,PL 1864/2019,0,0,0,0,0,0,0
2020-06-22,PL 1865/2019,0,0,0,0,0,0,0
2020-06-22,PL 1886/2020,0,0,0,0,0,0,0
2020-06-22,PL 191/2020,0,0,0,0,0,0,0
2020-06-22,PL 1917/2015,0,0,0,0,0,0,0
2020-06-22,PL 1970/2019,0,0,0,0,0,0,0
2020-06-22,PL 2015/2019,0,0,0,0,0,0,0
2020-06-22,PL 2083/2020,0,0,0,0,0,0,0
2020-06-22,PL 21/2020,0,0,0,0,0,0,0
2020-06-22,PL 2157/2019,0,0,0,0,0,0,0
2020-06-22,PL 2169/2019,0,0,0,0,0,0,0
2020-06-22,PL 2176/2020,0,0,0,0,0,0,0
2020-06-22,PL 2184/2020,0,0,0,0,0,0,0
2020-06-22,PL 2207/2020,0,0,0,0,0,0,0
2020-06-22,PL 22/2021,0,0,0,0,0,0,2.3129646346357427e-18
2020-06-22,PL 2235/2020,0,0,0,0,0,0,0
2020-06-22,PL 2294/2019,0,0,0,0,0,0,0.022389470097547808
2020-06-22,PL 2308/2020,0,0,0,0,0,0,0
2020-06-22,PL 2320/2020,0,0,0,0,0,0,0
2020-06-22,PL 2324/2020,0,0,0,0,0,0,0
2020-06-22,PL 2328/2020,0,0,0,0,0,0,0.08900950272842757
2020-06-22,PL 2357/2020,2,618,9.271463027904375,0.0425531914893617,0.5195422080999234,0.2810476997946425,0.19704962890293043
2020-06-22,PL 2360/2020,0,0,0,0,0,0,0
2020-06-22,PL 2362/2019,0,0,0,0,0,0,0
2020-06-22,PL 2388/2020,0,0,0,0,0,0,0
2020-06-22,PL 241/2021,0,0,0,0,0,0,0
2020-06-22,PL 2419/2020,0,0,0,0,0,0,0
2020-06-22,PL 2428/2020,0,0,0,0,0,0,0
2020-06-22,PL 2438/2020,0,0,0,0,0,0,0
2020-06-22,PL 244/2021,0,0,0,0,0,0,0
2020-06-22,PL 2469/2020,0,0,0,0,0,0,0
2020-06-22,PL 2477/2020,0,0,0,0,0,0,0
2020-06-22,PL 2497/2019,0,0,0,0,0,0,0
2020-06-22,PL 2510/2019,0,0,0,0,0,0,0
2020-06-22,PL 2543/2020,0,0,0,0,0,0,0
2020-06-22,PL 2580/2019,0,0,0,0,0,0,0
2020-06-22,PL 259/2011,0,0,0,0,0,0,0
2020-06-22,PL 2627/2020,0,0,0,0,0,0,0
2020-06-22,PL 2630/2020,47,235513,17.845447171293536,1,1,1,0.6223874534842398
2020-06-22,PL 2632/2020,0,0,0,0,0,0,0
2020-06-22,PL 2633/2020,0,0,0,0,0,0,0.0675029060432946
2020-06-22,PL 2646/2020,0,0,0,0,0,0,0
2020-06-22,PL 2707/2019,0,0,0,0,0,0,0
2020-06-22,PL 2715/2020,0,0,0,0,0,0,0
2020-06-22,PL 2726/2020,0,0,0,0,0,0,0
2020-06-22,PL 2727/2019,0,0,0,0,0,0,0
2020-06-22,PL 2742/2020,0,0,0,0,0,0,0
2020-06-22,PL 2765/2020,1,120,6.906890595608519,0.02127659574468085,0.38703936804223377,0.2041579818934573,0.06805266063115244
2020-06-22,PL 2775/2019,0,0,0,0,0,0,0.04686266323745838
2020-06-22,PL 2782/2019,0,0,0,0,0,0,0
2020-06-22,PL 2787/2019,0,0,0,0,0,0,1.850371707708594e-17
2020-06-22,PL 2788/2019,0,0,0,0,0,0,0
2020-06-22,PL 2790/2019,0,0,0,0,0,0,0
2020-06-22,PL 2791/2019,0,0,0,0,0,0,0
2020-06-22,PL 2801/2020,0,0,0,0,0,0,0
2020-06-22,PL 2816/2020,0,0,0,0,0,0,0
2020-06-22,PL 2853/2020,0,0,0,0,0,0,0
2020-06-22,PL 2920/2019,0,0,0,0,0,0,0
2020-06-22,PL 29/2021,0,0,0,0,0,0,0
2020-06-22,PL 2928/2020,0,0,0,0,0,0,0.04857700869238054
2020-06-22,PL 2949/2020,0,0,0,0,0,0,0.06941938121033177
2020-06-22,PL 2950/2019,0,0,0,0,0,0,0
2020-06-22,PL 2963/2019,0,0,0,0,0,0,0
2020-06-22,PL 2981/2020,1,23,4.523561956057013,0.02127659574468085,0.2534854919933688,0.1373810438690248,0.04579368128967493
2020-06-22,PL 299/2019,0,0,0,0,0,0,0
2020-06-22,PL 3037/2020,0,0,0,0,0,0,0
2020-06-22,PL 3063/2020,1,288,8.169925001442312,0.02127659574468085,0.4578156502900404,0.2395461230173606,0.23740329085381964
2020-06-22,PL 3095/2020,0,0,0,0,0,0,0.16533312646908419
2020-06-22,PL 3097/2020,0,0,0,0,0,0,0
2020-06-22,PL 31/2007,0,0,0,0,0,0,0
2020-06-22,PL 312/2019,0,0,0,0,0,0,0
2020-06-22,PL 3144/2020,0,0,0,0,0,0,0
2020-06-22,PL 3160/2020,0,0,0,0,0,0,0
2020-06-22,PL 3170/2020,0,0,0,0,0,0,0
2020-06-22,PL 317/2021,0,0,0,0,0,0,0
2020-06-22,PL 3179/2012,0,0,0,0,0,0,0
2020-06-22,PL 3195/2020,0,0,0,0,0,0,0.04375498844657616
2020-06-22,PL 3220/2020,0,0,0,0,0,0,0.054051826710853484
2020-06-22,PL 3239/2020,0,0,0,0,0,0,0
2020-06-22,PL 3261/2015,0,0,0,0,0,0,0
2020-06-22,PL 3261/2019,0,0,0,0,0,0,0
2020-06-22,PL 3262/2019,0,0,0,0,0,0,0.1427519285374472
2020-06-22,PL 3267/2019,11,394,8.622051819456376,0.23404255319148937,0.483151345925696,0.35859694955859267,0.18969330641454873
2020-06-22,PL 3292/2020,0,0,0,0,0,0,0
2020-06-22,PL 3306/2019,0,0,0,0,0,0,0
2020-06-22,PL 3331/2019,0,0,0,0,0,0,0.03508049494750893
2020-06-22,PL 3368/2020,0,0,0,0,0,0,0.05123834437305547
2020-06-22,PL 3395/2020,0,0,0,0,0,0,0.1675044847134788
2020-06-22,PL 342/2020,0,0,0,0,0,0,0
2020-06-22,PL 344/2020,0,0,0,0,0,0,0
2020-06-22,PL 3443/2019,0,0,0,0,0,0,0
2020-06-22,PL 3444/2019,0,0,0,0,0,0,0
2020-06-22,PL 3445/2019,0,0,0,0,0,0,0
2020-06-22,PL 3448/2019,0,0,0,0,0,0,0
2020-06-22,PL 3463/2020,0,0,0,0,0,0,0
2020-06-22,PL 347/2020,0,0,0,0,0,0,0
2020-06-22,PL 3511/2019,0,0,0,0,0,0,0
2020-06-22,PL 3515/2019,1,4,2,0.02127659574468085,0.11207340341783259,0.06667499958125672,0.02222499986041891
2020-06-22,PL 3528/2020,0,0,0,0,0,0,0
2020-06-22,PL 3603/2020,0,0,0,0,0,0,0
2020-06-22,PL 361/2019,0,0,0,0,0,0,0
2020-06-22,PL 368/2019,1,198,7.6293566200796095,0.02127659574468085,0.4275239811503469,0.22440028844751386,0.10576220314222923
2020-06-22,PL 3699/2020,0,0,0,0,0,0,0
2020-06-22,PL 37/2021,0,0,0,0,0,0,0
2020-06-22,PL 3722/2012,0,0,0,0,0,0,-9.25185853854297e-18
2020-06-22,PL 3723/2019,0,0,0,0,0,0,0
2020-06-22,PL 3726/2019,0,0,0,0,0,0,0
2020-06-22,PL 3729/2004,0,0,0,0,0,0,0
2020-06-22,PL 373/2021,0,0,0,0,0,0,0
2020-06-22,PL 3764/2020,0,0,0,0,0,0,0
2020-06-22,PL 378/2021,0,0,0,0,0,0,0
2020-06-22,PL 3787/2019,0,0,0,0,0,0,0.14520949309093747
2020-06-22,PL 3791/2019,0,0,0,0,0,0,0
2020-06-22,PL 379/2021,0,0,0,0,0,0,0
2020-06-22,PL 3814/2020,0,0,0,0,0,0,0
2020-06-22,PL 383/2011,0,0,0,0,0,0,0
2020-06-22,PL 3832/2020,0,0,0,0,0,0,0
2020-06-22,PL 3887/2020,0,0,0,0,0,0,0
2020-06-22,PL 3932/2019,0,0,0,0,0,0,0
2020-06-22,PL 3961/2020,0,0,0,0,0,0,0
2020-06-22,PL 399/2015,0,0,0,0,0,0,-4.625929269271485e-18
2020-06-22,PL 4006/2020,0,0,0,0,0,0,0
2020-06-22,PL 4023/2020,0,0,0,0,0,0,0
2020-06-22,PL 4055/2020,0,0,0,0,0,0,0
2020-06-22,PL 4084/2020,0,0,0,0,0,0,0
2020-06-22,PL 4106/2020,0,0,0,0,0,0,0
2020-06-22,PL 4107/2019,0,0,0,0,0,0,0
2020-06-22,PL 413/2020,0,0,0,0,0,0,0
2020-06-22,PL 4139/2020,0,0,0,0,0,0,0
2020-06-22,PL 4144/2020,0,0,0,0,0,0,0
2020-06-22,PL 4162/2019,28,31328,14.935165049603695,0.5957446808510638,0.8369173888580743,0.7163310348545691,0.3245617611777963
2020-06-22,PL 4162/2020,2,78,6.285402218862249,0.0425531914893617,0.35221320925894445,0.19738320037415308,0.0657944001247177
2020-06-22,PL 4178/2019,0,0,0,0,0,0,0
2020-06-22,PL 4194/2020,0,0,0,0,0,0,0
2020-06-22,PL 4198/2020,0,0,0,0,0,0,0
2020-06-22,PL 4214/2020,0,0,0,0,0,0,0
2020-06-22,PL 42/2019,0,0,0,0,0,0,0
2020-06-22,PL 4261/2019,1,48,5.584962500721156,0.02127659574468085,0.31296287770839465,0.16711973672653774,0.055706578908845915
2020-06-22,PL 431/2020,0,0,0,0,0,0,0
2020-06-22,PL 4334/2020,0,0,0,0,0,0,0
2020-06-22,PL 4348/2019,0,0,0,0,0,0,0
2020-06-22,PL 4359/2020,0,0,0,0,0,0,0
2020-06-22,PL 4395/2020,0,0,0,0,0,0,0
2020-06-22,PL 4396/2020,0,0,0,0,0,0,0
2020-06-22,PL 4468/2020,0,0,0,0,0,0,0
2020-06-22,PL 4471/2012,0,0,0,0,0,0,0.10413419850183607
2020-06-22,PL 4478/2020,0,0,0,0,0,0,0
2020-06-22,PL 4506/2020,0,0,0,0,0,0,0
2020-06-22,PL 45/2021,0,0,0,0,0,0,0
2020-06-22,PL 4542/2020,0,0,0,0,0,0,0
2020-06-22,PL 456/2021,0,0,0,0,0,0,0
2020-06-22,PL 4614/2020,0,0,0,0,0,0,0
2020-06-22,PL 4629/2020,0,0,0,0,0,0,0
2020-06-22,PL 4636/2020,0,0,0,0,0,0,0
2020-06-22,PL 4650/2019,0,0,0,0,0,0,0
2020-06-22,PL 469/2020,0,0,0,0,0,0,0
2020-06-22,PL 4699/2020,0,0,0,0,0,0,0
2020-06-22,PL 4741/2019,0,0,0,0,0,0,0
2020-06-22,PL 4778/2019,0,0,0,0,0,0,0
2020-06-22,PL 478/2019,0,0,0,0,0,0,0
2020-06-22,PL 4804/2020,0,0,0,0,0,0,0
2020-06-22,PL 48/2015,0,0,0,0,0,0,0
2020-06-22,PL 4828/2020,0,0,0,0,0,0,0
2020-06-22,PL 4868/2019,0,0,0,0,0,0,0
2020-06-22,PL 4896/2019,0,0,0,0,0,0,0
2020-06-22,PL 490/2007,0,0,0,0,0,0,0
2020-06-22,PL 4906/2020,0,0,0,0,0,0,0
2020-06-22,PL 496/2021,0,0,0,0,0,0,0
2020-06-22,PL 4966/2020,0,0,0,0,0,0,0
2020-06-22,PL 4992/2020,0,0,0,0,0,0,0
2020-06-22,PL 4998/2020,0,0,0,0,0,0,0
2020-06-22,PL 500/2021,0,0,0,0,0,0,0
2020-06-22,PL 50/2019,0,0,0,0,0,0,0
2020-06-22,PL 5028/2019,0,0,0,0,0,0,0
2020-06-22,PL 5029/2019,0,0,0,0,0,0,0
2020-06-22,PL 504/2021,0,0,0,0,0,0,0
2020-06-22,PL 5051/2019,0,0,0,0,0,0,0
2020-06-22,PL 5079/2019,0,0,0,0,0,0,0
2020-06-22,PL 508/2021,0,0,0,0,0,0,0
2020-06-22,PL 510/2021,0,0,0,0,0,0,0
2020-06-22,PL 5108/2020,0,0,0,0,0,0,0
2020-06-22,PL 5131/2019,0,0,0,0,0,0,0
2020-06-22,PL 513/2020,0,0,0,0,0,0,0
2020-06-22,PL 5163/2020,0,0,0,0,0,0,0
2020-06-22,PL 5170/2019,0,0,0,0,0,0,0
2020-06-22,PL 5191/2020,0,0,0,0,0,0,0
2020-06-22,PL 5215/2019,0,0,0,0,0,0,0
2020-06-22,PL 5217/2020,0,0,0,0,0,0,0
2020-06-22,PL 52/2019,0,0,0,0,0,0,0
2020-06-22,PL 5231/2020,0,0,0,0,0,0,0
2020-06-22,PL 528/2021,0,0,0,0,0,0,0
2020-06-22,PL 5284/2019,0,0,0,0,0,0,0
2020-06-22,PL 534/2020,0,0,0,0,0,0,0
2020-06-22,PL 5343/2020,0,0,0,0,0,0,0
2020-06-22,PL 5413/2020,0,0,0,0,0,0,0
2020-06-22,PL 542/2019,0,0,0,0,0,0,0
2020-06-22,PL 5442/2019,0,0,0,0,0,0,0
2020-06-22,PL 5495/2020,0,0,0,0,0,0,0
2020-06-22,PL 550/2019,0,0,0,0,0,0,0
2020-06-22,PL 5514/2020,0,0,0,0,0,0,0
2020-06-22,PL 5516/2020,0,0,0,0,0,0,0
2020-06-22,PL 5518/2020,0,0,0,0,0,0,0
2020-06-22,PL 55/2019,0,0,0,0,0,0,0
2020-06-22,PL 553/2019,0,0,0,0,0,0,0
2020-06-22,PL 5555/2020,0,0,0,0,0,0,0
2020-06-22,PL 5583/2019,0,0,0,0,0,0,0
2020-06-22,PL 5607/2019,0,0,0,0,0,0,0
2020-06-22,PL 561/2019,0,0,0,0,0,0,0
2020-06-22,PL 5643/2020,0,0,0,0,0,0,0
2020-06-22,PL 5689/2019,0,0,0,0,0,0,0
2020-06-22,PL 570/2019,0,0,0,0,0,0,0
2020-06-22,PL 6024/2019,0,0,0,0,0,0,0
2020-06-22,PL 6079/2019,0,0,0,0,0,0,0
2020-06-22,PL 61/2019,0,0,0,0,0,0,0
2020-06-22,PL 6125/2019,0,0,0,0,0,0,0
2020-06-22,PL 6132/2019,0,0,0,0,0,0,0
2020-06-22,PL 616/2019,0,0,0,0,0,0,0
2020-06-22,PL 6230/2019,0,0,0,0,0,0,0
2020-06-22,PL 6286/2019,0,0,0,0,0,0,0
2020-06-22,PL 6299/2002,0,0,0,0,0,0,0
2020-06-22,PL 631/2020,0,0,0,0,0,0,0
2020-06-22,PL 633/2019,0,0,0,0,0,0,0
2020-06-22,PL 639/2019,0,0,0,0,0,0,0
2020-06-22,PL 6402/2019,0,0,0,0,0,0,0
2020-06-22,PL 6438/2019,0,0,0,0,0,0,0
2020-06-22,PL 646/2019,0,0,0,0,0,0,0
2020-06-22,PL 646/2020,0,0,0,0,0,0,4.625929269271485e-18
2020-06-22,PL 6539/2019,0,0,0,0,0,0,0
2020-06-22,PL 66/2019,0,0,0,0,0,0,0
2020-06-22,PL 6621/2016,0,0,0,0,0,0,0
2020-06-22,PL 6670/2016,0,0,0,0,0,0,0
2020-06-22,PL 6726/2016,0,0,0,0,0,0,0
2020-06-22,PL 6764/2002,0,0,0,0,0,0,0
2020-06-22,PL 687/2020,0,0,0,0,0,0,0
2020-06-22,PL 688/2020,0,0,0,0,0,0,0
2020-06-22,PL 6895/2017,0,0,0,0,0,0,0.0336678290839845
2020-06-22,PL 6969/2013,0,0,0,0,0,0,0
2020-06-22,PL 698/2020,0,0,0,0,0,0,0
2020-06-22,PL 707/2019,0,0,0,0,0,0,0
2020-06-22,PL 735/2020,19,2935,11.519144787997414,0.40425531914893614,0.6454948804268289,0.5248750997878825,0.17495836659596084
2020-06-22,PL 755/2021,0,0,0,0,0,0,0
2020-06-22,PL 7578/2017,0,0,0,0,0,0,0
2020-06-22,PL 772/2020,0,0,0,0,0,0,0
2020-06-22,PL 7804/2014,0,0,0,0,0,0,0
2020-06-22,PL 784/2019,0,0,0,0,0,0,0
2020-06-22,PL 7843/2017,0,0,0,0,0,0,0
2020-06-22,PL 786/2015,0,0,0,0,0,0,0
2020-06-22,PL 787/2020,0,0,0,0,0,0,0
2020-06-22,PL 7883/2017,0,0,0,0,0,0,0
2020-06-22,PL 79/2019,0,0,0,0,0,0,0
2020-06-22,PL 795/2021,0,0,0,0,0,0,0
2020-06-22,PL 805/2020,0,0,0,0,0,0,0
2020-06-22,PL 848/2015,0,0,0,0,0,0,0
2020-06-22,PL 85/2019,0,0,0,0,0,0,0
2020-06-22,PL 870/2020,0,0,0,0,0,0,0
2020-06-22,PL 881/2019,0,0,0,0,0,0,0
2020-06-22,PL 882/2019,0,0,0,0,0,0,0
2020-06-22,PL 883/2021,0,0,0,0,0,0,0
2020-06-22,PL 886/2020,11,1338,10.38586240064146,0.23404255319148937,0.5819894733345948,0.4080160132630421,0.3602547953379434
2020-06-22,PL 899/2021,0,0,0,0,0,0,0
2020-06-22,PL 90/2020,0,0,0,0,0,0,0
2020-06-22,PL 92/2019,0,0,0,0,0,0,0
2020-06-22,PL 93/2019,0,0,0,0,0,0,0
2020-06-22,PL 940/2019,0,0,0,0,0,0,0
2020-06-22,PL 948/2019,0,0,0,0,0,0,0
